GEOID,NAME,variable,estimate,moe,year,label_short,topic
2502703740,Barre,B08301_018,0,95,2011,Bicycle,commute_mode
2502703740,Barre,B08301_019,53,97,2011,Walked,commute_mode
2502703740,Barre,B08301_020,0,95,2011,Other means,commute_mode
2502703740,Barre,B08301_021,128,82,2011,Worked at home,commute_mode
2502705490,Berlin,B08301_003,1201,110,2011,"Car, truck, or van - Drove alone",commute_mode
2502705490,Berlin,B08301_004,78,46,2011,"Car, truck, or van - Carpooled",commute_mode
2502705490,Berlin,B08301_010,12,12,2011,Public transportation (excluding taxicab),commute_mode
2502705490,Berlin,B08301_016,0,95,2011,Taxicab,commute_mode
2502705490,Berlin,B08301_017,0,95,2011,Motorcycle,commute_mode
2502705490,Berlin,B08301_018,0,95,2011,Bicycle,commute_mode
2502705490,Berlin,B08301_019,16,17,2011,Walked,commute_mode
2502705490,Berlin,B08301_020,37,27,2011,Other means,commute_mode
2502705490,Berlin,B08301_021,115,55,2011,Worked at home,commute_mode
2502706015,Blackstone,B08301_003,4392,373,2011,"Car, truck, or van - Drove alone",commute_mode
2502706015,Blackstone,B08301_004,147,90,2011,"Car, truck, or van - Carpooled",commute_mode
2502706015,Blackstone,B08301_010,42,35,2011,Public transportation (excluding taxicab),commute_mode
2502706015,Blackstone,B08301_016,0,95,2011,Taxicab,commute_mode
2502706015,Blackstone,B08301_017,17,27,2011,Motorcycle,commute_mode
2502706015,Blackstone,B08301_018,43,45,2011,Bicycle,commute_mode
2502706015,Blackstone,B08301_019,1,3,2011,Walked,commute_mode
2502706015,Blackstone,B08301_020,42,69,2011,Other means,commute_mode
2502706015,Blackstone,B08301_021,114,79,2011,Worked at home,commute_mode
2502707525,Boylston,B08301_003,2071,145,2011,"Car, truck, or van - Drove alone",commute_mode
2502707525,Boylston,B08301_004,59,52,2011,"Car, truck, or van - Carpooled",commute_mode
2502707525,Boylston,B08301_010,14,23,2011,Public transportation (excluding taxicab),commute_mode
2502707525,Boylston,B08301_016,0,95,2011,Taxicab,commute_mode
2502707525,Boylston,B08301_017,10,16,2011,Motorcycle,commute_mode
2502707525,Boylston,B08301_018,0,95,2011,Bicycle,commute_mode
2502707525,Boylston,B08301_019,14,21,2011,Walked,commute_mode
2502707525,Boylston,B08301_020,12,18,2011,Other means,commute_mode
2502707525,Boylston,B08301_021,160,84,2011,Worked at home,commute_mode
2502709105,Brookfield,B08301_003,1469,164,2011,"Car, truck, or van - Drove alone",commute_mode
2502709105,Brookfield,B08301_004,163,72,2011,"Car, truck, or van - Carpooled",commute_mode
2502709105,Brookfield,B08301_010,2,4,2011,Public transportation (excluding taxicab),commute_mode
2502709105,Brookfield,B08301_016,0,95,2011,Taxicab,commute_mode
2502709105,Brookfield,B08301_017,0,95,2011,Motorcycle,commute_mode
2502709105,Brookfield,B08301_018,0,95,2011,Bicycle,commute_mode
2502709105,Brookfield,B08301_019,49,54,2011,Walked,commute_mode
2502709105,Brookfield,B08301_020,0,95,2011,Other means,commute_mode
2502709105,Brookfield,B08301_021,30,26,2011,Worked at home,commute_mode
2502712715,Charlton,B08301_003,5543,348,2011,"Car, truck, or van - Drove alone",commute_mode
2502712715,Charlton,B08301_004,528,184,2011,"Car, truck, or van - Carpooled",commute_mode
2502712715,Charlton,B08301_010,26,27,2011,Public transportation (excluding taxicab),commute_mode
2502712715,Charlton,B08301_016,0,95,2011,Taxicab,commute_mode
2502712715,Charlton,B08301_017,28,38,2011,Motorcycle,commute_mode
2502712715,Charlton,B08301_018,0,95,2011,Bicycle,commute_mode
2502712715,Charlton,B08301_019,23,29,2011,Walked,commute_mode
2502712715,Charlton,B08301_020,43,39,2011,Other means,commute_mode
2502712715,Charlton,B08301_021,213,96,2011,Worked at home,commute_mode
2502717300,Douglas,B08301_003,3928,296,2011,"Car, truck, or van - Drove alone",commute_mode
2502717300,Douglas,B08301_004,395,140,2011,"Car, truck, or van - Carpooled",commute_mode
2502717300,Douglas,B08301_010,18,31,2011,Public transportation (excluding taxicab),commute_mode
2502717300,Douglas,B08301_016,0,95,2011,Taxicab,commute_mode
2502717300,Douglas,B08301_017,31,36,2011,Motorcycle,commute_mode
2502717300,Douglas,B08301_018,0,95,2011,Bicycle,commute_mode
2502717300,Douglas,B08301_019,74,80,2011,Walked,commute_mode
2502717300,Douglas,B08301_020,17,27,2011,Other means,commute_mode
2502717300,Douglas,B08301_021,213,94,2011,Worked at home,commute_mode
2502717685,Dudley,B08301_003,4676,370,2011,"Car, truck, or van - Drove alone",commute_mode
2502717685,Dudley,B08301_004,432,128,2011,"Car, truck, or van - Carpooled",commute_mode
2502717685,Dudley,B08301_010,28,28,2011,Public transportation (excluding taxicab),commute_mode
2502717685,Dudley,B08301_016,1,2,2011,Taxicab,commute_mode
2502717685,Dudley,B08301_017,12,21,2011,Motorcycle,commute_mode
2502717685,Dudley,B08301_018,0,95,2011,Bicycle,commute_mode
2502717685,Dudley,B08301_019,198,119,2011,Walked,commute_mode
2502717685,Dudley,B08301_020,0,95,2011,Other means,commute_mode
2502717685,Dudley,B08301_021,177,91,2011,Worked at home,commute_mode
2502718560,East Brookfield,B08301_003,882,139,2011,"Car, truck, or van - Drove alone",commute_mode
2502718560,East Brookfield,B08301_004,122,57,2011,"Car, truck, or van - Carpooled",commute_mode
2502718560,East Brookfield,B08301_010,15,23,2011,Public transportation (excluding taxicab),commute_mode
2502718560,East Brookfield,B08301_016,0,95,2011,Taxicab,commute_mode
2502718560,East Brookfield,B08301_017,0,95,2011,Motorcycle,commute_mode
2502718560,East Brookfield,B08301_018,0,95,2011,Bicycle,commute_mode
2502718560,East Brookfield,B08301_019,13,18,2011,Walked,commute_mode
2502718560,East Brookfield,B08301_020,28,26,2011,Other means,commute_mode
2502718560,East Brookfield,B08301_021,48,25,2011,Worked at home,commute_mode
2502726430,Grafton,B08301_003,7306,385,2011,"Car, truck, or van - Drove alone",commute_mode
2502726430,Grafton,B08301_004,588,149,2011,"Car, truck, or van - Carpooled",commute_mode
2502726430,Grafton,B08301_010,282,108,2011,Public transportation (excluding taxicab),commute_mode
2502726430,Grafton,B08301_016,16,26,2011,Taxicab,commute_mode
2502726430,Grafton,B08301_017,40,34,2011,Motorcycle,commute_mode
2502726430,Grafton,B08301_018,45,65,2011,Bicycle,commute_mode
2502726430,Grafton,B08301_019,62,39,2011,Walked,commute_mode
2502726430,Grafton,B08301_020,35,40,2011,Other means,commute_mode
2502726430,Grafton,B08301_021,578,174,2011,Worked at home,commute_mode
2502728740,Hardwick,B08301_003,1088,159,2011,"Car, truck, or van - Drove alone",commute_mode
2502728740,Hardwick,B08301_004,85,59,2011,"Car, truck, or van - Carpooled",commute_mode
2502728740,Hardwick,B08301_010,0,95,2011,Public transportation (excluding taxicab),commute_mode
2502728740,Hardwick,B08301_016,0,95,2011,Taxicab,commute_mode
2502728740,Hardwick,B08301_017,0,95,2011,Motorcycle,commute_mode
2502728740,Hardwick,B08301_018,0,95,2011,Bicycle,commute_mode
2502728740,Hardwick,B08301_019,45,34,2011,Walked,commute_mode
2502728740,Hardwick,B08301_020,7,11,2011,Other means,commute_mode
2502728740,Hardwick,B08301_021,92,61,2011,Worked at home,commute_mode
2502730560,Holden,B08301_003,7631,352,2011,"Car, truck, or van - Drove alone",commute_mode
2502730560,Holden,B08301_004,466,131,2011,"Car, truck, or van - Carpooled",commute_mode
2502730560,Holden,B08301_010,53,40,2011,Public transportation (excluding taxicab),commute_mode
2502730560,Holden,B08301_016,2,3,2011,Taxicab,commute_mode
2502730560,Holden,B08301_017,11,18,2011,Motorcycle,commute_mode
2502730560,Holden,B08301_018,0,95,2011,Bicycle,commute_mode
2502730560,Holden,B08301_019,91,74,2011,Walked,commute_mode
2502730560,Holden,B08301_020,6,10,2011,Other means,commute_mode
2502730560,Holden,B08301_021,274,97,2011,Worked at home,commute_mode
2502730945,Hopedale,B08301_003,2562,254,2011,"Car, truck, or van - Drove alone",commute_mode
2502730945,Hopedale,B08301_004,340,181,2011,"Car, truck, or van - Carpooled",commute_mode
2502730945,Hopedale,B08301_010,56,46,2011,Public transportation (excluding taxicab),commute_mode
2502730945,Hopedale,B08301_016,0,95,2011,Taxicab,commute_mode
2502730945,Hopedale,B08301_017,0,95,2011,Motorcycle,commute_mode
2502730945,Hopedale,B08301_018,1,12,2011,Bicycle,commute_mode
2502730945,Hopedale,B08301_019,48,44,2011,Walked,commute_mode
2502730945,Hopedale,B08301_020,0,95,2011,Other means,commute_mode
2502730945,Hopedale,B08301_021,73,50,2011,Worked at home,commute_mode
2502734795,Leicester,B08301_003,5005,415,2011,"Car, truck, or van - Drove alone",commute_mode
2502734795,Leicester,B08301_004,410,124,2011,"Car, truck, or van - Carpooled",commute_mode
2502734795,Leicester,B08301_010,20,32,2011,Public transportation (excluding taxicab),commute_mode
2502734795,Leicester,B08301_016,0,95,2011,Taxicab,commute_mode
2502734795,Leicester,B08301_017,11,18,2011,Motorcycle,commute_mode
2502734795,Leicester,B08301_018,0,95,2011,Bicycle,commute_mode
2502734795,Leicester,B08301_019,83,56,2011,Walked,commute_mode
2502734795,Leicester,B08301_020,9,15,2011,Other means,commute_mode
2502734795,Leicester,B08301_021,149,106,2011,Worked at home,commute_mode
2502740255,Mendon,B08301_003,2391,237,2011,"Car, truck, or van - Drove alone",commute_mode
2502740255,Mendon,B08301_004,221,125,2011,"Car, truck, or van - Carpooled",commute_mode
2502740255,Mendon,B08301_010,66,45,2011,Public transportation (excluding taxicab),commute_mode
2502740255,Mendon,B08301_016,0,95,2011,Taxicab,commute_mode
2502740255,Mendon,B08301_017,0,95,2011,Motorcycle,commute_mode
2502740255,Mendon,B08301_018,0,95,2011,Bicycle,commute_mode
2502740255,Mendon,B08301_019,42,52,2011,Walked,commute_mode
2502740255,Mendon,B08301_020,26,29,2011,Other means,commute_mode
2502740255,Mendon,B08301_021,218,90,2011,Worked at home,commute_mode
2502741340,Millbury,B08301_003,6085,415,2011,"Car, truck, or van - Drove alone",commute_mode
2502741340,Millbury,B08301_004,736,275,2011,"Car, truck, or van - Carpooled",commute_mode
2502741340,Millbury,B08301_010,88,62,2011,Public transportation (excluding taxicab),commute_mode
2502741340,Millbury,B08301_016,0,95,2011,Taxicab,commute_mode
2502741340,Millbury,B08301_017,0,95,2011,Motorcycle,commute_mode
2502741340,Millbury,B08301_018,0,95,2011,Bicycle,commute_mode
2502741340,Millbury,B08301_019,53,41,2011,Walked,commute_mode
2502741340,Millbury,B08301_020,10,17,2011,Other means,commute_mode
2502741340,Millbury,B08301_021,294,121,2011,Worked at home,commute_mode
2502741585,Millville,B08301_003,1493,106,2011,"Car, truck, or van - Drove alone",commute_mode
2502741585,Millville,B08301_004,80,39,2011,"Car, truck, or van - Carpooled",commute_mode
2502741585,Millville,B08301_010,7,9,2011,Public transportation (excluding taxicab),commute_mode
2502741585,Millville,B08301_016,0,95,2011,Taxicab,commute_mode
2502741585,Millville,B08301_017,0,95,2011,Motorcycle,commute_mode
2502741585,Millville,B08301_018,0,95,2011,Bicycle,commute_mode
2502741585,Millville,B08301_019,7,8,2011,Walked,commute_mode
2502741585,Millville,B08301_020,0,95,2011,Other means,commute_mode
2502741585,Millville,B08301_021,41,32,2011,Worked at home,commute_mode
2502745105,New Braintree,B08301_003,503,79,2011,"Car, truck, or van - Drove alone",commute_mode
2502745105,New Braintree,B08301_004,35,22,2011,"Car, truck, or van - Carpooled",commute_mode
2502745105,New Braintree,B08301_010,0,95,2011,Public transportation (excluding taxicab),commute_mode
2502745105,New Braintree,B08301_016,0,95,2011,Taxicab,commute_mode
2502745105,New Braintree,B08301_017,0,95,2011,Motorcycle,commute_mode
2502745105,New Braintree,B08301_018,0,95,2011,Bicycle,commute_mode
2502745105,New Braintree,B08301_019,2,5,2011,Walked,commute_mode
2502745105,New Braintree,B08301_020,10,12,2011,Other means,commute_mode
2502745105,New Braintree,B08301_021,27,20,2011,Worked at home,commute_mode
2502746820,Northborough,B08301_003,6060,330,2011,"Car, truck, or van - Drove alone",commute_mode
2502746820,Northborough,B08301_004,392,168,2011,"Car, truck, or van - Carpooled",commute_mode
2502746820,Northborough,B08301_010,126,75,2011,Public transportation (excluding taxicab),commute_mode
2502746820,Northborough,B08301_016,2,4,2011,Taxicab,commute_mode
2502746820,Northborough,B08301_017,0,95,2011,Motorcycle,commute_mode
2502746820,Northborough,B08301_018,0,95,2011,Bicycle,commute_mode
2502746820,Northborough,B08301_019,117,99,2011,Walked,commute_mode
2502746820,Northborough,B08301_020,35,31,2011,Other means,commute_mode
2502746820,Northborough,B08301_021,437,145,2011,Worked at home,commute_mode
2502746925,Northbridge,B08301_003,6539,466,2011,"Car, truck, or van - Drove alone",commute_mode
2502746925,Northbridge,B08301_004,690,235,2011,"Car, truck, or van - Carpooled",commute_mode
2502746925,Northbridge,B08301_010,38,56,2011,Public transportation (excluding taxicab),commute_mode
2502746925,Northbridge,B08301_016,3,7,2011,Taxicab,commute_mode
2502746925,Northbridge,B08301_017,0,95,2011,Motorcycle,commute_mode
2502746925,Northbridge,B08301_018,16,28,2011,Bicycle,commute_mode
2502746925,Northbridge,B08301_019,108,75,2011,Walked,commute_mode
2502746925,Northbridge,B08301_020,47,51,2011,Other means,commute_mode
2502746925,Northbridge,B08301_021,220,95,2011,Worked at home,commute_mode
2502747135,North Brookfield,B08301_003,2027,230,2011,"Car, truck, or van - Drove alone",commute_mode
2502747135,North Brookfield,B08301_004,191,101,2011,"Car, truck, or van - Carpooled",commute_mode
2502747135,North Brookfield,B08301_010,3,7,2011,Public transportation (excluding taxicab),commute_mode
2502747135,North Brookfield,B08301_016,0,95,2011,Taxicab,commute_mode
2502747135,North Brookfield,B08301_017,0,95,2011,Motorcycle,commute_mode
2502747135,North Brookfield,B08301_018,0,95,2011,Bicycle,commute_mode
2502747135,North Brookfield,B08301_019,44,41,2011,Walked,commute_mode
2502747135,North Brookfield,B08301_020,0,95,2011,Other means,commute_mode
2502747135,North Brookfield,B08301_021,121,81,2011,Worked at home,commute_mode
2502750670,Oakham,B08301_003,855,77,2011,"Car, truck, or van - Drove alone",commute_mode
2502750670,Oakham,B08301_004,105,34,2011,"Car, truck, or van - Carpooled",commute_mode
2502750670,Oakham,B08301_010,5,6,2011,Public transportation (excluding taxicab),commute_mode
2502750670,Oakham,B08301_016,0,95,2011,Taxicab,commute_mode
2502750670,Oakham,B08301_017,12,14,2011,Motorcycle,commute_mode
2502750670,Oakham,B08301_018,0,95,2011,Bicycle,commute_mode
2502750670,Oakham,B08301_019,3,5,2011,Walked,commute_mode
2502750670,Oakham,B08301_020,3,4,2011,Other means,commute_mode
2502750670,Oakham,B08301_021,32,16,2011,Worked at home,commute_mode
2502751825,Oxford,B08301_003,6338,329,2011,"Car, truck, or van - Drove alone",commute_mode
2502751825,Oxford,B08301_004,642,223,2011,"Car, truck, or van - Carpooled",commute_mode
2502751825,Oxford,B08301_010,49,63,2011,Public transportation (excluding taxicab),commute_mode
2502751825,Oxford,B08301_016,0,95,2011,Taxicab,commute_mode
2502751825,Oxford,B08301_017,0,95,2011,Motorcycle,commute_mode
2502751825,Oxford,B08301_018,0,95,2011,Bicycle,commute_mode
2502751825,Oxford,B08301_019,149,100,2011,Walked,commute_mode
2502751825,Oxford,B08301_020,24,29,2011,Other means,commute_mode
2502751825,Oxford,B08301_021,216,142,2011,Worked at home,commute_mode
2502752420,Paxton,B08301_003,1985,180,2011,"Car, truck, or van - Drove alone",commute_mode
2502752420,Paxton,B08301_004,120,98,2011,"Car, truck, or van - Carpooled",commute_mode
2502752420,Paxton,B08301_010,30,32,2011,Public transportation (excluding taxicab),commute_mode
2502752420,Paxton,B08301_016,3,6,2011,Taxicab,commute_mode
2502752420,Paxton,B08301_017,0,95,2011,Motorcycle,commute_mode
2502752420,Paxton,B08301_018,0,95,2011,Bicycle,commute_mode
2502752420,Paxton,B08301_019,52,49,2011,Walked,commute_mode
2502752420,Paxton,B08301_020,0,95,2011,Other means,commute_mode
2502752420,Paxton,B08301_021,90,57,2011,Worked at home,commute_mode
2502755395,Princeton,B08301_003,1558,138,2011,"Car, truck, or van - Drove alone",commute_mode
2502755395,Princeton,B08301_004,91,48,2011,"Car, truck, or van - Carpooled",commute_mode
2502755395,Princeton,B08301_010,14,14,2011,Public transportation (excluding taxicab),commute_mode
2502755395,Princeton,B08301_016,0,95,2011,Taxicab,commute_mode
2502755395,Princeton,B08301_017,0,95,2011,Motorcycle,commute_mode
2502755395,Princeton,B08301_018,10,16,2011,Bicycle,commute_mode
2502755395,Princeton,B08301_019,0,95,2011,Walked,commute_mode
2502755395,Princeton,B08301_020,0,95,2011,Other means,commute_mode
2502755395,Princeton,B08301_021,184,87,2011,Worked at home,commute_mode
2502758825,Rutland,B08301_003,3077,240,2011,"Car, truck, or van - Drove alone",commute_mode
2502758825,Rutland,B08301_004,535,218,2011,"Car, truck, or van - Carpooled",commute_mode
2502758825,Rutland,B08301_010,22,25,2011,Public transportation (excluding taxicab),commute_mode
2502758825,Rutland,B08301_016,0,95,2011,Taxicab,commute_mode
2502758825,Rutland,B08301_017,0,95,2011,Motorcycle,commute_mode
2502758825,Rutland,B08301_018,0,95,2011,Bicycle,commute_mode
2502758825,Rutland,B08301_019,38,38,2011,Walked,commute_mode
2502758825,Rutland,B08301_020,19,30,2011,Other means,commute_mode
2502758825,Rutland,B08301_021,134,91,2011,Worked at home,commute_mode
2502761800,Shrewsbury,B08301_003,14817,597,2011,"Car, truck, or van - Drove alone",commute_mode
2502761800,Shrewsbury,B08301_004,1074,325,2011,"Car, truck, or van - Carpooled",commute_mode
2502761800,Shrewsbury,B08301_010,247,85,2011,Public transportation (excluding taxicab),commute_mode
2502761800,Shrewsbury,B08301_016,55,63,2011,Taxicab,commute_mode
2502761800,Shrewsbury,B08301_017,12,19,2011,Motorcycle,commute_mode
